poi_id,lat,lon,category,category_group,attraction_weight,name,brand,opening_hours,levels,in_cbd,year,weight_source
w1084133304,-32.9598053,151.6517232,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133305,-32.9600208,151.6516407,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133306,-32.9606058,151.6519668,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133307,-32.9606801,151.6522755,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133308,-32.9608271,151.652293,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133309,-32.9611654,151.6524828,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133310,-32.9607412,151.6526994,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133311,-32.9610579,151.6530042,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133312,-32.9609854,151.6529247,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133313,-32.9589858,151.6540183,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133314,-32.9588917,151.654359,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133315,-32.9601056,151.65466,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133316,-32.9602666,151.6544487,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133317,-32.9605245,151.6543799,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133318,-32.9607719,151.6542975,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133319,-32.9608477,151.6542475,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133320,-32.9595621,151.6525552,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133321,-32.959744,151.6529701,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133322,-32.9599744,151.6526898,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133323,-32.9601929,151.6529806,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133324,-32.9602207,151.6536832,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133325,-32.9601772,151.6535912,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133326,-32.9599915,151.6536203,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133327,-32.9597571,151.6540578,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w1084133371,-32.959478,151.6505818,leisure:swimming_pool,leisure,0.9,,,,,0,2026,assumed
w37135019,-32.9603067,151.6578268,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w830082119,-32.9575438,151.6624937,landuse:retail,landuse,0.1,,,,,0,2026,assumed
w827780202,-32.9465054,151.6586951,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w827780203,-32.9464558,151.6558276,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w830082117,-32.9499316,151.6609862,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w830082120,-32.956465,151.6625653,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w830082122,-32.9509408,151.6665796,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w940926300,-32.9554383,151.6567794,amenity:social_facility,amenity,0.4,,,,,0,2026,assumed
w942749329,-32.9514446,151.6569031,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w36897400,-32.9523654,151.6554764,civic:community_centre,civic,1.5,Macquarie Hall,,,,0,2026,assumed
w385407151,-32.9541257,151.6512022,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w385407153,-32.954333,151.6511395,civic:place_of_worship,civic,1.5,,,,,0,2026,assumed
w393546502,-32.9504102,151.6554433,landuse:retail,landuse,0.1,NHS,,,,0,2026,assumed
w405781704,-32.9525545,151.6554355,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w405781707,-32.9519898,151.6549534,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w405781708,-32.9521717,151.6553742,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w405781709,-32.951441,151.6557881,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w405781711,-32.951904,151.6555412,civic:place_of_worship,civic,1.5,Macquarie Life Church,,,,0,2026,assumed
w558244822,-32.9508963,151.6525166,leisure:nature_reserve,leisure,0.9,,,,,0,2026,assumed
w35973799,-32.949455,151.661848,civic:school,civic,1.5,Vedic Education Centre,,,,0,2026,assumed
w48152689,-32.9517763,151.6581773,leisure:sports_centre,leisure,0.9,Lake Macquarie Tennis Centre,,,,0,2026,assumed
w942749328,-32.9515667,151.6571325,health:yes,health,1.0,ATUNE Health Centres - Cardiff,,,,0,2026,assumed
w942749336,-32.9516204,151.6576954,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w1006900776,-32.952655,151.6577276,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w1006900778,-32.9536463,151.657559,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w263590746,-32.956766,151.66555,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w263590748,-32.9562095,151.6669036,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w263590749,-32.9564845,151.6657787,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w263590750,-32.95692,151.666984,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w438355574,-32.9567968,151.6657293,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w438355575,-32.956826,151.665901,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w438355576,-32.9563386,151.6665632,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w438355577,-32.9564525,151.6673307,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w438355578,-32.9565158,151.6659536,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w26159748,-32.9475137,151.6768462,leisure:park,leisure,0.9,Campbell Reserve,,,,0,2026,assumed
w35974467,-32.9547404,151.6741375,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w37098782,-32.9514734,151.6707851,civic:school,civic,1.5,"Cardiff High School, Warners Bay",,,,0,2026,assumed
w263590744,-32.9551,151.66657,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w444863032,-32.955926,151.6671986,leisure:park,leisure,0.9,Ulinga Park,,,,0,2026,assumed
w802633682,-32.9563477,151.675027,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w827786703,-32.9485364,151.6682729,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w830082113,-32.9473524,151.6780525,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w830082114,-32.9480232,151.6731081,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w695598900,-32.9530128,151.6650704,civic:school,civic,1.5,Cardiff South Public School,,,,0,2026,assumed
w695598966,-32.953366,151.6647055,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w802633683,-32.9514266,151.6722689,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w1356544525,-32.9423698,151.654866,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w1356544532,-32.9424278,151.6543743,amenity:childcare,amenity,0.4,Bluebird Early Education Cardiff,,,,0,2026,assumed
w1356544533,-32.9421679,151.654999,food:fast_food,food,1.2,McDonald's,McDonald's,,,0,2026,assumed
w1356885685,-32.9432211,151.6547236,amenity:licensed_club,amenity,0.4,Wests Cardiff,,,,0,2026,assumed
w33683995,-32.9451511,151.6577767,civic:school,civic,1.5,Cardiff Public School,,,,0,2026,assumed
w35841035,-32.9441812,151.6623597,leisure:playground,leisure,0.9,,,,,0,2026,assumed
w810645973,-32.9433766,151.6603268,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w813738334,-32.941813,151.6576898,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w815410105,-32.9416827,151.6605801,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410106,-32.9417059,151.6605759,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410107,-32.9417289,151.6605716,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410108,-32.9417519,151.660567,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410109,-32.9417751,151.6605624,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410110,-32.9418007,151.6605574,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410111,-32.94183,151.6605518,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410114,-32.9418568,151.6605466,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410115,-32.9418951,151.660551,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410122,-32.941912,151.6605357,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410125,-32.941935,151.6605315,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410127,-32.9419581,151.6605271,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815410128,-32.941981,151.6605226,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417103,-32.9420041,151.6605179,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417104,-32.9418239,151.6604214,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417105,-32.9418556,151.6604092,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417106,-32.9419217,151.6603456,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417109,-32.9419437,151.6603414,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417163,-32.9419658,151.6603371,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417164,-32.9419869,151.6603291,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417165,-32.9419961,151.6603898,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417169,-32.941974,151.6603941,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417170,-32.9419519,151.6603984,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417171,-32.9419298,151.6604026,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815417190,-32.9420181,151.6603857,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815443799,-32.9418733,151.6605352,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w815443800,-32.9420273,151.6605138,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815443801,-32.9420504,151.6605097,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815443802,-32.9420736,151.6605056,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815443804,-32.9419078,151.660407,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815443805,-32.9418858,151.6604114,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815443806,-32.9418996,151.6603497,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815443807,-32.9418768,151.6603589,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669539,-32.9416697,151.6600133,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669540,-32.9417803,151.6599931,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669541,-32.941758,151.6599972,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669542,-32.9417362,151.6600013,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669543,-32.9417138,151.6600054,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669544,-32.9416918,151.6600093,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669545,-32.9418462,151.6599811,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669546,-32.9418242,151.6599851,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669547,-32.9418023,151.6599891,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669548,-32.9418725,151.6601024,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669549,-32.9418419,151.6601082,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669550,-32.94182,151.6601122,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669551,-32.9417979,151.6601162,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669552,-32.9417757,151.6601202,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669553,-32.9417538,151.6601244,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669554,-32.9417314,151.6601285,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669555,-32.9417094,151.6601324,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669556,-32.9416873,151.6601364,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796615,-32.9420241,151.6606512,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w815796616,-32.9419423,151.6606072,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796618,-32.9419885,151.6605944,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796619,-32.9420116,151.6605899,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796620,-32.9420347,151.6605854,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796621,-32.9420575,151.6605807,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796631,-32.9420804,151.6605762,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796632,-32.9421053,151.6607063,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796633,-32.9420821,151.660711,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796634,-32.9420591,151.6607157,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796635,-32.9420359,151.6607202,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796636,-32.9420128,151.6607249,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796637,-32.9418652,151.6607355,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w815796640,-32.941768,151.6607605,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w815796643,-32.9417659,151.6606518,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w815844515,-32.9419532,151.660641,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w815844520,-32.9421849,151.660625,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w815848945,-32.9419186,151.6606014,leisure:outdoor_seating,leisure,0.9,,,,,0,2026,assumed
w819004703,-32.9420178,151.6608264,amenity:reception_desk,amenity,0.4,,,,,0,2026,assumed
w819004704,-32.9419888,151.6608734,amenity:toilets,amenity,0.4,,,,,0,2026,assumed
w826941716,-32.9418254,151.6609021,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w826941718,-32.9420651,151.6609153,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w832219128,-32.9431917,151.6596376,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w832219129,-32.9431102,151.659945,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w832219130,-32.9432129,151.6598725,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w832219131,-32.9432622,151.6601365,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w832219132,-32.9434465,151.6603694,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w832219133,-32.9435801,151.6604712,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w832219134,-32.9434358,151.6600806,leisure:pitch,leisure,0.9,Bowling Green 2,,,,0,2026,assumed
w832219135,-32.9434063,151.6596142,leisure:pitch,leisure,0.9,Bowling Green 2,,,,0,2026,assumed
w832244821,-32.9443007,151.6600446,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w832244822,-32.9439818,151.659589,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w832244823,-32.9444251,151.6602237,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w832244828,-32.9443385,151.6589942,leisure:sports_centre,leisure,0.9,,,,,0,2026,assumed
w832244829,-32.9444463,151.6589748,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w832244830,-32.9445099,151.6591301,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w832244831,-32.9441688,151.6591935,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w832244832,-32.9441472,151.6590305,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w832244842,-32.9431807,151.6587622,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w848656088,-32.9441666,151.6617969,leisure:park,leisure,0.9,Wilkinson Park,,,,0,2026,assumed
w848656089,-32.9437652,151.6615249,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w1024788791,-32.9458952,151.6613738,leisure:pitch,leisure,0.9,,,,,0,2026,assumed
w31717021,-32.9417513,151.6626421,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w31717024,-32.9414593,151.6621479,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w31804714,-32.9380754,151.6629544,leisure:park,leisure,0.9,,,,,0,2026,assumed
w32058775,-32.9418485,151.6573611,amenity:licensed_club,amenity,0.4,Cardiff R.S.L,,,,0,2026,assumed
w32058778,-32.9414405,151.6572269,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w747947834,-32.9360535,151.6560006,amenity:social_facility,amenity,0.4,Oak Tree Retirement Village Cardiff,,,,0,2026,assumed
w785954203,-32.9417595,151.6629151,amenity:shelter,amenity,0.4,,,,,0,2026,assumed
w802633684,-32.9453918,151.6632985,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w802633685,-32.940919,151.6616523,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w803087055,-32.9352048,151.654703,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w813738333,-32.9416645,151.6576799,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w813738344,-32.941725,151.6557987,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w813738345,-32.9414667,151.6565979,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w814540691,-32.9415114,151.6596227,retail:car,retail,1.0,,,,,0,2026,assumed
w815435356,-32.9416334,151.6604882,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w815665166,-32.9418547,151.6604735,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w815669529,-32.9416413,151.6605768,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w815669530,-32.9416783,151.6600406,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w815669538,-32.9416473,151.6600174,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669557,-32.941665,151.6601405,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815669558,-32.9416428,151.6601448,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w815796641,-32.9417277,151.6607087,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w827780899,-32.9405478,151.6563329,landuse:industrial,landuse,0.1,,,,,0,2026,assumed
w835873246,-32.9396051,151.6642356,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w836496806,-32.9340774,151.6630682,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w836496807,-32.9331505,151.6601956,landuse:residential,landuse,0.1,,,,,0,2026,assumed
w942876296,-32.941683,151.6588447,retail:car,retail,1.0,,,,,0,2026,assumed
w1026244743,-32.9410447,151.6534951,health:hospital,health,1.0,Pendlebury Clinc Private Hospital,,,,0,2026,assumed
w710592995,-32.9355751,151.6525047,leisure:park,leisure,0.9,,,,,0,2026,assumed
w710592996,-32.9355821,151.6525643,leisure:playground,leisure,0.9,,,,,0,2026,assumed
w827780898,-32.9378328,151.6557983,landuse:industrial,landuse,0.1,,,,,0,2026,assumed
w31717166,-32.9405673,151.6592548,amenity:parking,amenity,0.4,,,,,0,2026,assumed
w32199984,-32.9409705,151.6628039,leisure:park,leisure,0.9,,,,,0,2026,assumed
w764858670,-32.9378401,151.6584168,amenity:fire_station,amenity,0.4,Cardiff Fire Station,,,,0,2026,assumed
w813504079,-32.9400689,151.6592013,landuse:retail,landuse,0.1,,,,,0,2026,assumed
w813504090,-32.9400949,151.6582227,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w813738332,-32.9414357,151.6577527,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w813738337,-32.9414972,151.6571115,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w813760193,-32.9411997,151.6577539,leisure:garden,leisure,0.9,,,,,0,2026,assumed
w813771791,-32.939916,151.6582799,retail:alcohol,retail,1.0,BWS,BWS,,,0,2026,assumed
w813771795,-32.9396982,151.6585833,retail:newsagent,retail,1.0,,,,,0,2026,assumed
w813771796,-32.9397256,151.6584646,amenity:bank,amenity,0.4,Greater Bank,,,,0,2026,assumed
w813771805,-32.93999,151.6586543,food:cafe,food,1.2,,,,,0,2026,assumed
w813771806,-32.9399162,151.6586619,retail:travel_agency,retail,1.0,,,,,0,2026,assumed
w813771807,-32.9398671,151.6586733,retail:hairdresser,retail,1.0,,,,,0,2026,assumed
w813771810,-32.9397698,151.6587048,food:restaurant,food,1.2,,,,,0,2026,assumed
w813771811,-32.9397233,151.6587373,retail:nutrition_supplements,retail,1.0,,,,,0,2026,assumed
w813771819,-32.9402093,151.658635,retail:supermarket,retail,1.0,Woolworths,Woolworths,,,0,2026,assumed
w814009951,-32.9399887,151.6583246,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009952,-32.9400727,151.6583104,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009955,-32.9400224,151.6584662,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009956,-32.9399477,151.6584786,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009957,-32.9398727,151.6584918,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009958,-32.9399298,151.6583468,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009959,-32.9398545,151.658361,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009960,-32.9401737,151.658452,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009987,-32.9401061,151.6584637,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009988,-32.9401193,151.6586438,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009989,-32.9401815,151.6586209,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009990,-32.9402466,151.6586098,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009991,-32.9401279,151.6587081,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009992,-32.9401915,151.6586969,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
w814009993,-32.9402566,151.6586857,amenity:parking_space,amenity,0.4,,,,,0,2026,assumed
